Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand,Avg_HP,Avg_Attack,Avg_Special Attack,Avg_Defense,Avg_Special Defense,Avg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed,Has_Normal,Has_Fighting,Has_Flying,Has_Poison,Has_Ground,Has_Rock,Has_Bug,Has_Ghost,Has_Steel,Has_Fire,Has_Water,Has_Grass,Has_Electric,Has_Psychic,Has_Ice,Has_Dragon,Has_Dark
2209163668,AristoBrat,1300,Abomasnow,Landorus-Therian,Kyurem-Black,Volcarona,Jirachi,Forretress,Landorus-Therian,24,win,Earthquake,Blizzard,,,Imprison,,,,Draco Meteor,Blizzard,,,Bug Buzz,Fire Blast,Quiver Dance,,Iron Head,,,,Flash Cannon,,,,0,0,94.00000000000001,109.5,95.0,102.00000000000001,86.66666666666667,81.00000000000001,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2210139164,mais enjoyer,1361,Politoed,Starmie,Thundurus-Therian,Garchomp,Ferrothorn,Keldeo,Politoed,25,lose,Scald,Toxic,,,Rapid Spin,Thunder,Hydro Pump,,Thunder,,,,Outrage,,,,Stealth Rock,Gyro Ball,,,Secret Sword,Surf,,,0,1,83.66666666666667,91.83333333333334,91.0,99.66666666666667,92.66666666666667,86.0,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
2210319211,Dean Tyoowon,1340,Heatran,Jellicent,Ferrothorn,Landorus-Therian,Rotom-Wash,Scizor,Rotom-Wash,67,lose,Lava Plume,Stealth Rock,Roar,Protect,Recover,Taunt,Will-O-Wisp,Night Shade,Spikes,,,,Hidden Power,U-turn,,,Hydro Pump,Trick,Volt Switch,,Bullet Punch,U-turn,,,0,0,79.00000000000001,97.33333333333333,100.66666666666667,89.00000000000001,98.99999999999999,66.5,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False
2210352189,SattleBimulator,1362,Ferrothorn,Breloom,Scizor,Alakazam,Starmie,Latios,Ferrothorn,33,lose,Spikes,Stealth Rock,Leech Seed,Gyro Ball,Swords Dance,Mach Punch,Bullet Seed,,Pursuit,,,,Shadow Ball,,,,Rapid Spin,Scald,Ice Beam,,Trick,Draco Meteor,Psychic,,0,0,66.5,94.83333333333333,86.83333333333333,89.0,89.33333333333333,83.33333333333333,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
2210376967,Mako27,1356,Gliscor,Alakazam,Tyranitar,Rotom-Wash,Conkeldurr,Scizor,Scizor,20,lose,Ice Fang,Protect,,,Focus Blast,Hidden Power,,,Pursuit,,,,Hydro Pump,Volt Switch,,,,,,,Bullet Punch,U-turn,,,1,0,75.83333333333333,102.33333333333334,97.0,81.66666666666667,85.33333333333331,78.66666666666667,70.0,130.0,100.0,55.0,80.0,65.0,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False
2210411020,12345678koishi,1383,Alakazam,Skarmory,Gengar,Lucario,Magnezone,Dragonite,Skarmory,14,win,Shadow Ball,,,,Stealth Rock,Brave Bird,,,Shadow Ball,,,,Extreme Speed,Ice Punch,Close Combat,,,,,,Dragon Dance,Outrage,,,0,0,68.5,84.83333333333333,87.49999999999999,108.33333333333334,81.66666666666667,88.33333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False
2210419354,CamiloTD,1362,Krookodile,Bisharp,Aerodactyl,Tyranitar,Quagsire,Starmie,Starmie,37,win,Crunch,,,,Stealth Rock,Sucker Punch,,,Substitute,Roost,Protect,Wing Attack,Ice Beam,Fire Blast,,,Toxic,Recover,,,Rapid Spin,Scald,,,0,0,82.5,106.83333333333333,85.83333333333334,74.16666666666667,77.5,83.83333333333334,60.0,75.0,85.0,100.0,85.0,115.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
2210445512,SergioHal,1293,Forretress,Gengar,Thundurus-Therian,Landorus-Therian,Metagross,Mamoswine,Mamoswine,26,win,Volt Switch,,,,Thunderbolt,,,,Focus Blast,,,,Earthquake,Stealth Rock,U-turn,,Earthquake,Pursuit,Bullet Punch,,Ice Shard,Knock Off,,,0,0,82.16666666666667,111.66666666666667,94.99999999999999,100.83333333333334,74.16666666666667,81.99999999999999,110.0,130.0,80.0,70.0,60.0,80.0,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False
2210484587,torvik en place,1471,Politoed,Starmie,Keldeo,Ferrothorn,Garchomp,Thundurus-Therian,Garchomp,4,lose,,,,,,,,,Hydro Pump,,,,,,,,Earthquake,,,,,,,,0,1,83.66666666666667,91.83333333333333,91.0,99.66666666666667,92.66666666666667,86.0,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
2212077557,ZBUEB,1314,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Skarmory,8,lose,,,,,Spikes,Brave Bird,,,Pursuit,,,,,,,,,,,,,,,,1,0,90.0,98.16666666666667,84.16666666666667,79.16666666666666,80.83333333333333,79.83333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False
2213168950,BookOfMonk,1309,Tyranitar,Latios,Landorus-Therian,Ferrothorn,Alakazam,Excadrill,Tyranitar,24,win,Crunch,,,,,,,,Hidden Power,Earthquake,U-turn,Superpower,Power Whip,,,,Psychic,Hidden Power,,,,,,,1,0,84.66666666666667,108.0,86.0,94.83333333333333,92.66666666666667,81.66666666666667,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
2214390945,CHEF WIGGLER 25,1324,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona,Azelf,18,lose,Swords Dance,,,,Taunt,,,,Dragon Dance,Fire Punch,,,Earthquake,Outrage,Swords Dance,,Surf,Thunderbolt,,,Quiver Dance,,,,0,0,81.5,105.66666666666667,80.0,109.16666666666667,85.83333333333333,100.33333333333334,75.0,125.0,70.0,125.0,70.0,115.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2214770878,LastCoolFalco,1332,Tyranitar,Excadrill,Mamoswine,Alakazam,Skarmory,Jellicent,Skarmory,17,win,,,,,Iron Head,,,,Earthquake,Ice Shard,Superpower,,Hidden Power,,,,Stealth Rock,Spikes,,,,,,,1,0,90.0,98.16666666666666,84.16666666666667,79.16666666666667,80.83333333333333,79.83333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False
2214878291,ksksjsnsn,1258,Politoed,Empoleon,Starmie,Lanturn,Lapras,Gyarados,Empoleon,16,win,,,,,,,,,,,,,,,,,,,,,,,,,0,0,97.33333333333333,84.0,77.5,87.0,92.83333333333333,75.5,84.0,86.0,88.0,111.0,101.0,60.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2216415301,Peruvius,1382,Haxorus,Froslass,Jellicent,Forretress,Gengar,Blissey,Forretress,15,lose,,,,,,,,,Toxic,Hidden Power,Scald,,Stealth Rock,,,,,,,,Shadow Ball,Wish,,,0,0,106.0,75.33333333333334,73.33333333333333,81.66666666666667,85.83333333333333,78.66666666666667,75.0,90.0,140.0,60.0,60.0,40.0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False
2216567203,Seba Stonem,1370,Latios,Slowbro,Blissey,Infernape,Donphan,Dragonite,Infernape,20,lose,Draco Meteor,,,,Ice Beam,Slack Off,,,Toxic,,,,Flare Blitz,,,,,,,,Thunder Punch,,,,0,0,114.50000000000001,88.83333333333333,80.99999999999999,94.83333333333334,92.66666666666667,72.16666666666667,76.0,104.0,71.0,104.0,71.0,108.0,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2216942456,F1shnets,1338,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Skarmory,24,lose,,,,,,,,,,,,,,,,,,,,,,,,,1,0,90.0,98.16666666666667,84.16666666666667,79.16666666666666,80.83333333333333,79.83333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False
2217308543,Zukob1,1322,Tyranitar,Starmie,Scizor,Celebi,Keldeo,Landorus-Therian,Landorus-Therian,20,lose,Crunch,Earthquake,,,,,,,U-turn,Superpower,,,,,,,Protect,Secret Sword,,,Stealth Rock,U-turn,,,1,0,85.0,109.33333333333334,95.83333333333334,97.33333333333333,89.16666666666667,90.00000000000001,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False
2217779045,mohican,1375,Kyurem-Black,Aerodactyl,Jirachi,Magnezone,Dragonite,Latios,Aerodactyl,19,lose,Ice Beam,Roost,Earth Power,,Taunt,Stealth Rock,,,U-turn,,,,,,,,Dragon Dance,Earthquake,,,Surf,,,,0,0,90.99999999999999,111.5,92.5,106.66666666666669,94.16666666666667,95.83333333333333,80.0,105.0,65.0,60.0,75.0,130.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2218058916,ddtdh,1364,Politoed,Keldeo-Resolute,Jirachi,Tentacruel,Ferrothorn,Thundurus-Therian,Politoed,14,win,Ice Beam,,,,Hydro Pump,Hidden Power,,,U-turn,,,,,,,,Stealth Rock,Explosion,,,Thunder,,,,0,1,85.66666666666667,86.0,88.50000000000001,99.66666666666667,101.0,83.16666666666666,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
2218439074,tidbits of info,1348,Toxicroak,Politoed,Kyurem-Black,Latios,Bronzong,Gastrodon,Bronzong,39,win,,,,,,,,,Ice Beam,Substitute,Earth Power,,Draco Meteor,,,,Hidden Power,Stealth Rock,Gyro Ball,,Scald,Toxic,Ice Beam,Recover,0,0,92.66666666666667,102.16666666666666,84.0,99.5,93.83333333333333,72.0,67.0,89.0,116.0,79.0,116.0,33.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
2219627663,unnot,1378,Alakazam,Reuniclus,Clefable,Sigilyph,Sableye,Excadrill,Sableye,35,win,Psychic,Focus Blast,,,Psychic,Calm Mind,Recover,Acid Armor,,,,,,,,,Will-O-Wisp,Knock Off,Recover,Taunt,Stealth Rock,,,,0,0,82.0,75.5,68.0,93.83333333333331,78.33333333333333,74.16666666666667,50.0,75.0,75.0,65.0,65.0,50.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2219720300,akxhdwy,1333,Tyranitar,Skarmory,Gastrodon,Reuniclus,Alakazam,Gliscor,Gliscor,42,lose,Crunch,Fire Blast,,,Roost,Brave Bird,Whirlwind,Spikes,Scald,Toxic,Ice Beam,Recover,Psyshock,Calm Mind,Recover,,Psychic,Focus Blast,Signal Beam,,Knock Off,Stealth Rock,,,1,0,86.0,84.5,93.83333333333333,88.66666666666667,82.83333333333333,69.16666666666666,75.0,95.0,125.0,45.0,75.0,95.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False
2219768614,Iryion,1347,Politoed,Tentacruel,Breloom,Thundurus-Therian,Jirachi,Ferrothorn,Politoed,22,lose,Encore,,,,Scald,Toxic Spikes,,,,,,,Substitute,,,,Thunder,,,,Spikes,Protect,Power Whip,Leech Seed,0,1,80.5,95.66666666666667,86.83333333333333,88.16666666666667,96.0,76.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
2219956659,Sawk123,1333,Volcarona,Hydreigon,Terrakion,Excadrill,Rotom-Wash,Staraptor,Rotom-Wash,16,win,Fire Blast,,,,Draco Meteor,,,,Stone Edge,Quick Attack,,,Stealth Rock,,,,Pain Split,Will-O-Wisp,Volt Switch,,Quick Attack,Brave Bird,,,0,0,85.5,102.33333333333333,80.33333333333334,89.49999999999999,84.5,96.66666666666667,50.0,65.0,107.0,105.0,107.0,86.0,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True
2220255561,The Hail Incident,1396,Magnezone,Jirachi,Kyurem-Black,Haxorus,Latios,Mamoswine,Mamoswine,20,win,,,,,Thunder,Icy Wind,U-turn,Stealth Rock,,,,,Outrage,Dragon Dance,,,Dragon Pulse,,,,Earthquake,Ice Shard,,,0,0,93.5,117.83333333333334,94.16666666666666,101.66666666666669,86.66666666666667,90.33333333333333,110.0,130.0,80.0,70.0,60.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
2221791612,B1test,1288,Kyurem-Black,Tyranitar,Excadrill,Latios,Terrakion,Jellicent,Jellicent,30,win,Ice Beam,Substitute,Earth Power,,Stealth Rock,,,,Earthquake,Rapid Spin,Protect,Iron Head,,,,,,,,,Taunt,Will-O-Wisp,,,0,0,101.0,119.66666666666666,85.00000000000001,92.00000000000001,93.33333333333333,87.0,100.0,60.0,70.0,85.0,105.0,60.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
2223116519,doctortime,1334,Scizor,Tyranitar,Abomasnow,Rotom-Wash,Alakazam,Garchomp,Rotom-Wash,24,lose,Bullet Punch,Swords Dance,,,Superpower,Stealth Rock,,,Hidden Power,Giga Drain,,,Hydro Pump,Volt Switch,,,Psychic,Focus Blast,,,Fire Blast,Outrage,,,1,0,78.83333333333334,100.16666666666667,88.66666666666666,93.66666666666667,90.33333333333334,82.33333333333334,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,False
2223819973,esiariesiari,1313,Ninetales,Xatu,Gliscor,Chansey,Forretress,Mamoswine,Forretress,51,win,,,,,,,,,,,,,,,,,,,,,,,,,0,0,107.99999999999999,78.5,82.5,64.33333333333334,78.33333333333334,76.66666666666667,75.0,90.0,140.0,60.0,60.0,40.0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
2224217966,jason & ggnauts,1466,Politoed,Jellicent,Skarmory,Sharpedo,Thundurus-Therian,Jirachi,Skarmory,23,lose,Scald,,,,,,,,Stealth Rock,Brave Bird,,,Ice Fang,Protect,Waterfall,,Thunder,Focus Blast,,,Thunder,,,,0,1,84.0,90.00000000000001,82.5,92.5,82.5,82.66666666666667,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2224256905,fulacks,1325,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Garchomp,14,lose,Stealth Rock,,,,Quiver Dance,,,,,,,,Mach Punch,,,,Thunderbolt,Hydro Pump,,,Bullet Punch,Superpower,,,0,0,79.0,109.83333333333334,86.66666666666667,88.33333333333334,85.83333333333333,88.66666666666667,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
2225021120,xR4gee,1314,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Latios,19,lose,Pursuit,,,,Psychic,Shadow Ball,Hidden Power,,Draco Meteor,,,,Gyro Ball,Knock Off,,,Scald,Hidden Power,Secret Sword,,,,,,1,0,81.5,97.5,91.0,108.0,96.83333333333333,85.00000000000001,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
2226057499,Saturnette,1368,Salamence,Kyurem-Black,Garchomp,Scizor,Alakazam,Magnezone,Garchomp,16,lose,Outrage,,,,Fusion Bolt,,,,Stealth Rock,Earthquake,,,,,,,Psychic,Focus Blast,,,Flash Cannon,,,,0,0,87.16666666666667,114.16666666666667,89.16666666666667,105.0,85.0,90.33333333333334,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
2229192695,Capitao General ll,1292,Skarmory,Jellicent,Alakazam,Mamoswine,Excadrill,Tyranitar,Skarmory,22,win,Stealth Rock,,,,Taunt,Recover,Will-O-Wisp,Night Shade,,,,,Earthquake,Icicle Crash,Ice Shard,Superpower,Iron Head,,,,Pursuit,,,,1,0,90.0,98.16666666666667,84.16666666666667,79.16666666666666,80.83333333333333,79.83333333333334,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False
2230036656,Mustounet,1480,Abomasnow,Ninetales,Hippowdon,Politoed,Starmie,Salamence,Salamence,26,win,,,,,,,,,,,,,,,,,,,,,,,,,0,0,85.99999999999999,94.16666666666667,84.66666666666667,90.16666666666667,87.0,82.0,95.0,135.0,80.0,110.0,80.0,100.0,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False
2230090305,byur3m,1385,Mesprit,Dragonite,Breloom,Scizor,Starmie,Conkeldurr,Mesprit,24,lose,,,,,,,,,,,,,Pursuit,Bullet Punch,Swords Dance,,Ice Beam,Hydro Pump,,,Mach Punch,Drain Punch,,,0,0,77.66666666666666,119.0,93.33333333333334,79.16666666666667,82.5,75.83333333333334,80.0,105.0,105.0,105.0,105.0,80.0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
2230240025,Killerfishsandiego,1478,Tyranitar,Rotom-Heat,Terrakion,Alakazam,Jellicent,Forretress,Forretress,23,win,,,,,Overheat,Volt Switch,,,Stone Edge,,,,Psyshock,Hidden Power,,,Shadow Ball,,,,Stealth Rock,,,,1,0,78.5,88.0,93.66666666666666,92.00000000000001,91.16666666666666,79.16666666666667,75.0,90.0,140.0,60.0,60.0,40.0,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
2230760622,SpacemanSpiff7,1407,Garchomp,Scizor,Tyranitar,Excadrill,Reuniclus,Rotom-Wash,Rotom-Wash,22,lose,Stealth Rock,Earthquake,,,Bullet Punch,,,,Crunch,Pursuit,,,Earthquake,,,,,,,,Hydro Pump,Volt Switch,,,0,0,91.33333333333331,109.83333333333333,91.16666666666666,85.0,87.0,72.0,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False
2231438925,picocat,1367,Tyranitar,Reuniclus,Clefable,Skarmory,Latias,Gliscor,Tyranitar,43,lose,Crunch,,,,,,,,Soft-Boiled,Ice Beam,Knock Off,,Roost,Spikes,Whirlwind,,Draco Meteor,Thunder Wave,,,Stealth Rock,Earthquake,Protect,Taunt,0,0,87.5,87.33333333333333,102.16666666666666,83.33333333333333,91.66666666666667,70.99999999999999,100.0,134.0,110.0,95.0,100.0,61.0,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
2232279828,lady_dimitrescu_2,1406,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Alakazam,29,win,Crunch,Flamethrower,Pursuit,,Grass Knot,,,,Surf,Psyshock,,,Spikes,Power Whip,Knock Off,,Scald,Secret Sword,,,,,,,1,0,81.5,97.5,91.0,108.0,96.83333333333333,85.00000000000001,55.0,50.0,45.0,135.0,85.0,120.0,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False
2233309672,mefu64,1271,Tyranitar,Latios,Mamoswine,Alakazam,Rotom-Wash,Ferrothorn,Rotom-Wash,23,win,Pursuit,,,,Surf,,,,Ice Shard,Superpower,,,Psyshock,Hidden Power,,,Thunderbolt,Thunder Wave,Hydro Pump,Will-O-Wisp,Spikes,Power Whip,,,1,0,78.16666666666666,93.83333333333333,92.16666666666666,98.16666666666666,96.33333333333333,79.5,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False
2233764526,Accelerock Ttar,1449,Politoed,Ferrothorn,Tentacruel,Keldeo,Landorus-Therian,Latios,Landorus-Therian,44,lose,Scald,Toxic,Protect,,Spikes,,,,Scald,Rapid Spin,Protect,,Hidden Power,,,,,,,,Draco Meteor,,,,0,1,84.0,91.0,88.49999999999999,98.00000000000001,102.66666666666666,83.16666666666667,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2233993279,tellao,1352,Landorus-Therian,Gastrodon,Tyranitar,Forretress,Gyarados,Alakazam,Gyarados,31,lose,U-turn,,,,,,,,Crunch,Dragon Dance,Stone Edge,,,,,,Substitute,Earthquake,,,,,,,1,0,87.5,104.49999999999999,88.66666666666667,91.16666666666667,84.50000000000001,72.0,95.0,125.0,79.0,60.0,100.0,81.0,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False
2234580353,kenjishinoka,1461,Gyarados,Sableye,Magnezone,Jellicent,Skarmory,Excadrill,Skarmory,30,lose,Outrage,Waterfall,,,Trick,Foul Play,Taunt,,Hidden Power,Sunny Day,,,Shadow Ball,Giga Drain,,,Stealth Rock,Spikes,,,Iron Head,,,,0,0,81.66666666666667,90.83333333333333,89.83333333333333,71.66666666666666,82.5,68.16666666666667,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2235289141,Born2loosev1,1295,Keldeo-Resolute,Politoed,Scizor,Thundurus-Therian,Ferrothorn,Starmie,Politoed,11,win,Focus Blast,,,,,,,,,,,,Hidden Power,,,,Stealth Rock,,,,,,,,0,1,77.33333333333333,91.83333333333334,91.83333333333334,95.5,91.83333333333334,79.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False
2235833146,v50gw,1337,Ferrothorn,Chansey,Alakazam,Jellicent,Keldeo,Kyurem-Black,Alakazam,17,win,Spikes,Power Whip,Leech Seed,Gyro Ball,Stealth Rock,Protect,,,Hidden Power,,,,,,,,Hidden Power,,,,Outrage,,,,0,0,115.83333333333333,75.16666666666667,73.5,93.0,98.5,75.5,55.0,50.0,45.0,135.0,85.0,120.0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
2235991108,aeger4321,1313,Tyranitar,Gliscor,Rotom-Wash,Latios,Excadrill,Scizor,Tyranitar,130,lose,Crunch,Stone Edge,,,,,,,Light Screen,Thunderbolt,Thunder Wave,Hydro Pump,Draco Meteor,,,,Earthquake,Rapid Spin,Stealth Rock,Iron Head,Pursuit,Superpower,,,0,0,80.83333333333334,108.16666666666667,97.0,80.0,89.49999999999999,84.16666666666667,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False
2236314247,AlphaDragonLord,1302,Garchomp,Terrakion,Starmie,Dragonite,Scizor,Breloom,Terrakion,8,lose,Swords Dance,,,,Taunt,Stealth Rock,,,Hydro Pump,,,,,,,,,,,,Swords Dance,,,,0,0,80.0,121.33333333333334,90.83333333333333,77.83333333333334,83.33333333333333,90.0,91.0,129.0,90.0,72.0,90.0,108.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
2236565381,Tandad,1332,Raikou,Whimsicott,Conkeldurr,Tentacruel,Mamoswine,Tornadus,Raikou,16,lose,Hidden Power,,,,Stun Spore,Switcheroo,Endeavor,,Mach Punch,Ice Punch,Drain Punch,,,,,,Earthquake,Ice Shard,,,Acrobatics,,,,0,0,87.33333333333334,101.16666666666667,78.33333333333334,87.0,83.33333333333333,94.5,90.0,85.0,75.0,115.0,100.0,115.0,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False
2236689061,hallihalloo,1368,Skarmory,Tyranitar,Alakazam,Landorus-Therian,Rotom-Wash,Heatran,Landorus-Therian,10,lose,Spikes,,,,,,,,,,,,U-turn,,,,Trick,Volt Switch,,,,,,,1,0,75.0,94.0,99.66666666666666,101.66666666666667,91.33333333333334,84.16666666666666,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False
