Tag,Player 1 Pokemon 1,Player 1 Pokemon 2,Player 1 Pokemon 3,Player 1 Pokemon 4,Player 1 Pokemon 5,Player 1 Pokemon 6,Player 2 Pokemon 1,Player 2 Pokemon 2,Player 2 Pokemon 3,Player 2 Pokemon 4,Player 2 Pokemon 5,Player 2 Pokemon 6
2141886391,Skarmory,Gastrodon,Tyranitar,Gengar,Lucario,Sigilyph,Politoed,Gengar,Landorus-Therian,Keldeo,Excadrill,Celebi
2141899475,Tyranitar,Forretress,Zapdos,Alakazam,Seismitoad,Hydreigon,Aerodactyl,Keldeo,Gyarados,Volcarona,Thundurus-Therian,Scizor
2141925412,Garchomp,Kyurem-Black,Starmie,Scizor,Magnezone,Honchkrow,Bronzong,Gallade,Jellicent,Conkeldurr,Reuniclus,Dragonite
2141929713,Tornadus,Politoed,Tentacruel,Ferrothorn,Latios,Kyurem-Black,Bronzong,Gallade,Jellicent,Conkeldurr,Reuniclus,Dragonite
2142118508,Terrakion,Tyranitar,Celebi,Excadrill,Landorus-Therian,Keldeo,Terrakion,Tyranitar,Skarmory,Gastrodon,Excadrill,Celebi
2142143818,Landorus-Therian,Magnezone,Forretress,Keldeo,Umbreon,Politoed,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2142350837,Toxicroak,Politoed,Ferrothorn,Excadrill,Latios,Thundurus-Therian,Excadrill,Keldeo,Latios,Tyranitar,Seismitoad,Ferrothorn
2142880760,Clefable,Jellicent,Forretress,Mandibuzz,Gliscor,Abomasnow,Landorus-Therian,Magnezone,Excadrill,Tyranitar,Ferrothorn,Keldeo
2143134726,Garchomp,Terrakion,Starmie,Dragonite,Scizor,Breloom,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus
2143900664,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Tyranitar,Mienshao,Gliscor,Skarmory,Amoonguss,Alakazam
2144010975,Tyranitar,Reuniclus,Skarmory,Garchomp,Jellicent,Heatran,Politoed,Starmie,Thundurus-Therian,Excadrill,Latios,Ferrothorn
2144173429,Rotom-Wash,Landorus-Therian,Heracross,Latios,Tyranitar,Skarmory,Politoed,Chansey,Skarmory,Tentacruel,Amoonguss,Jirachi
2144343169,Skarmory,Jellicent,Landorus-Therian,Lucario,Tyranitar,Alakazam,Blissey,Forretress,Xatu,Jellicent,Hippowdon,Celebi
2144465161,Jirachi,Seismitoad,Politoed,Forretress,Breloom,Volcarona,Victini,Keldeo-Resolute,Garchomp,Starmie,Scizor,Latias
2144501781,Tyranitar,Landorus-Therian,Ferrothorn,Rotom-Wash,Excadrill,Latios,Scrafty,Sceptile,Donphan,Dusknoir,Heatran,Gyarados
2144524330,Abomasnow,Gliscor,Mamoswine,Starmie,Jellicent,Forretress,Skarmory,Jellicent,Landorus-Therian,Lucario,Tyranitar,Alakazam
2144643306,Breloom,Alakazam,Jellicent,Skarmory,Jirachi,Garchomp,Tyranitar,Seismitoad,Slowbro,Salamence,Magnezone,Excadrill
2144685390,Garchomp,Dragonite,Latios,Scizor,Magnezone,Starmie,Dragonite,Gyarados,Espeon,Scizor,Donphan,Porygon-Z
2144746938,Tentacruel,Thundurus-Therian,Latios,Jirachi,Politoed,Ferrothorn,Kyurem-Black,Latios,Terrakion,Garchomp,Starmie,Jirachi
2144751857,Politoed,Ferrothorn,Latias,Tentacruel,Thundurus-Therian,Gliscor,Tyranitar,Rotom-Wash,Landorus-Therian,Jirachi,Garchomp,Latios
2145015959,Hippowdon,Slowbro,Xatu,Blissey,Ditto,Excadrill,Slowbro,Chansey,Amoonguss,Skarmory,Magnezone,Excadrill
2145114697,Jirachi,Conkeldurr,Scizor,Politoed,Keldeo,Donphan,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2145120989,Landorus-Therian,Magnezone,Forretress,Keldeo,Umbreon,Politoed,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2145151637,Chandelure,Gastrodon,Keldeo,Tyranitar,Excadrill,Latios,Dragonite,Gyarados,Espeon,Scizor,Donphan,Porygon-Z
2145155274,Tyranitar,Donphan,Celebi,Magnezone,Garchomp,Jirachi,Abomasnow,Chandelure,Forretress,Jellicent,Conkeldurr,Reuniclus
2145224095,Jolteon,Ferrothorn,Politoed,Gyarados,Toxicroak,Tentacruel,Hippowdon,Clefable,Skarmory,Reuniclus,Bronzong,Latias
2145225892,Politoed,Ferrothorn,Tentacruel,Thundurus-Therian,Scizor,Volcarona,Azelf,Celebi,Heatran,Breloom,Dragonite,Excadrill
2145249598,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Tyranitar,Skarmory,Reuniclus,Alakazam,Gliscor,Gastrodon
2145302101,Tyranitar,Jellicent,Skarmory,Landorus-Therian,Lucario,Alakazam,Jolteon,Mienshao,Garchomp,Xatu,Venomoth,Empoleon
2145768536,Gengar,Aerodactyl,Lucario,Dragonite,Scizor,Breloom,Landorus-Therian,Gyarados,Tyranitar,Empoleon,Swampert,Durant
2145839813,Kyurem-Black,Keldeo-Resolute,Landorus-Therian,Heatran,Latios,Forretress,Keldeo,Landorus-Therian,Tyranitar,Rotom-Wash,Ferrothorn,Dragonite
2146202994,Tyranitar,Latios,Ferrothorn,Excadrill,Landorus-Therian,Keldeo,Tyranitar,Excadrill,Ferrothorn,Keldeo,Landorus-Therian,Latios
2146353204,Tyranitar,Starmie,Jirachi,Rotom-Wash,Scizor,Landorus-Therian,Jolteon,Ferrothorn,Politoed,Gyarados,Toxicroak,Tentacruel
2146515715,Tyranitar,Skarmory,Reuniclus,Alakazam,Gliscor,Gastrodon,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2146571654,Abomasnow,Forretress,Reuniclus,Gliscor,Mamoswine,Latios,Uxie,Scizor,Gyarados,Magnezone,Dragonite,Excadrill
2147062008,Blissey,Clefable,Amoonguss,Forretress,Gliscor,Xatu,Ninetales,Volcarona,Victini,Xatu,Cresselia,Excadrill
2147075423,Blissey,Clefable,Amoonguss,Forretress,Gliscor,Xatu,Heatran,Gliscor,Gyarados,Jellicent,Starmie,Scizor
2147173763,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Tyranitar,Mienshao,Gliscor,Skarmory,Amoonguss,Alakazam
2147675534,Jirachi,Magnezone,Kyurem-Black,Garchomp,Latios,Reuniclus,Alakazam,Omastar,Heracross,Latios,Volcarona,Yanmega
2148144718,Tyranitar,Skarmory,Reuniclus,Alakazam,Gliscor,Gastrodon,Politoed,Starmie,Thundurus-Therian,Garchomp,Ferrothorn,Keldeo
2148244188,Tyranitar,Landorus-Therian,Ferrothorn,Slowking,Mienshao,Excadrill,Politoed,Starmie,Thundurus-Therian,Garchomp,Ferrothorn,Keldeo
2148317694,Tyranitar,Landorus-Therian,Ferrothorn,Slowking,Mienshao,Excadrill,Politoed,Gyarados,Excadrill,Breloom,Scizor,Latios
2148329006,Jirachi,Mamoswine,Skarmory,Garchomp,Starmie,Tyranitar,Politoed,Ferrothorn,Tentacruel,Jellicent,Keldeo,Weezing
2148341010,Garchomp,Dragonite,Volcarona,Starmie,Jirachi,Breloom,Tyranitar,Landorus-Therian,Ferrothorn,Slowking,Mienshao,Excadrill
2148346286,Tyranitar,Excadrill,Landorus-Therian,Celebi,Keldeo,Latios,Jellicent,Ferrothorn,Garchomp,Keldeo,Alakazam,Magnezone
2148746615,Rotom-Wash,Landorus-Therian,Jirachi,Tyranitar,Latios,Garchomp,Politoed,Tentacruel,Ferrothorn,Latios,Keldeo-Resolute,Gyarados
2148844774,Politoed,Tentacruel,Ferrothorn,Thundurus-Therian,Latios,Jirachi,Tyranitar,Terrakion,Jirachi,Gastrodon,Latias,Landorus-Therian
2148880404,Politoed,Garchomp,Magnezone,Starmie,Empoleon,Latios,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor
2148975801,Volcarona,Salamence,Xatu,Ninetales,Excadrill,Heatran,Infernape,Dragonite,Garchomp,Starmie,Jirachi,Thundurus-Therian
2149241201,Politoed,Excadrill,Tentacruel,Latios,Bronzong,Terrakion,Tyranitar,Landorus-Therian,Skarmory,Rotom-Wash,Latios,Alakazam
2149316703,Garchomp,Milotic,Lucario,Volcarona,Amoonguss,Zapdos,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios
2149372318,Garchomp,Terrakion,Starmie,Dragonite,Scizor,Breloom,Tyranitar,Gliscor,Excadrill,Latios,Alakazam,Rotom-Wash
2149378331,Tyranitar,Gliscor,Excadrill,Latios,Alakazam,Rotom-Wash,Jolteon,Ferrothorn,Politoed,Gyarados,Toxicroak,Tentacruel
2149386399,Politoed,Starmie,Ferrothorn,Tornadus,Dragonite,Mamoswine,Tyranitar,Gliscor,Excadrill,Latios,Alakazam,Rotom-Wash
2149388932,Politoed,Starmie,Ferrothorn,Tornadus,Dragonite,Mamoswine,Tyranitar,Rotom-Wash,Landorus-Therian,Latios,Ferrothorn,Excadrill
2149395259,Tyranitar,Ferrothorn,Landorus-Therian,Latios,Alakazam,Reuniclus,Jirachi,Magnezone,Latios,Latias,Keldeo,Conkeldurr
2149408415,Politoed,Keldeo,Starmie,Ferrothorn,Latios,Thundurus-Therian,Forretress,Abomasnow,Alakazam,Jellicent,Heatran,Landorus-Therian
2149474577,Ferrothorn,Politoed,Thundurus-Therian,Tentacruel,Latios,Mamoswine,Politoed,Garchomp,Magnezone,Starmie,Empoleon,Latios
2149493508,Tyranitar,Latios,Excadrill,Ferrothorn,Gliscor,Jellicent,Scizor,Donphan,Celebi,Chansey,Xatu,Slowbro
2149533390,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Latios,Tyranitar,Jellicent,Skarmory,Landorus-Therian,Lucario,Alakazam
2149550307,Politoed,Garchomp,Magnezone,Starmie,Empoleon,Latios,Ninetales,Chansey,Cresselia,Xatu,Donphan,Victini
2149629231,Ferrothorn,Politoed,Keldeo,Latios,Garchomp,Starmie,Espeon,Milotic,Garchomp,Ferrothorn,Magnezone,Conkeldurr
2149775311,Magnezone,Jirachi,Kyurem-Black,Latios,Garchomp,Dragonite,Politoed,Gliscor,Ferrothorn,Tentacruel,Jirachi,Keldeo-Resolute
2149857685,Politoed,Starmie,Ferrothorn,Tornadus,Dragonite,Mamoswine,Politoed,Breloom,Jirachi,Starmie,Thundurus-Therian,Keldeo-Resolute
2149959896,Reuniclus,Gastrodon-East,Gliscor,Skarmory,Tyranitar,Alakazam,Tyranitar,Landorus-Therian,Excadrill,Latios,Alakazam,Rotom-Wash
2150068135,Reuniclus,Skarmory,Latios,Tyranitar,Latias,Clefable,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill
2150139154,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Tyranitar,Landorus-Therian,Excadrill,Latias,Slowbro,Clefable
2150168449,Politoed,Ferrothorn,Alakazam,Tentacruel,Landorus-Therian,Kyurem-Black,Politoed,Ferrothorn,Jirachi,Latias,Kyurem-Black,Starmie
2150391675,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Breloom,Kyurem-Black,Garchomp,Conkeldurr,Starmie,Bisharp,Scyther
2150399956,Politoed,Ferrothorn,Jirachi,Latias,Kyurem-Black,Starmie,Scizor,Azelf,Jirachi,Kyurem-Black,Politoed,Gyarados
2150434406,Gengar,Landorus-Therian,Rotom-Wash,Alakazam,Ferrothorn,Gliscor,Latios,Politoed,Ferrothorn,Blastoise,Rotom-Wash,Landorus-Therian
2150568988,Garchomp,Ferrothorn,Keldeo,Mew,Excadrill,Landorus-Therian,Abomasnow,Excadrill,Landorus-Therian,Latios,Jirachi,Kyurem
2150573246,Tyranitar,Landorus-Therian,Excadrill,Reuniclus,Slowbro,Terrakion,Tyranitar,Skarmory,Alakazam,Landorus-Therian,Latios,Rotom-Wash
2150691980,Blissey,Excadrill,Jellicent,Tyranitar,Landorus-Therian,Terrakion,Froslass,Latios,Scizor,Garchomp,Alakazam,Dragonite
2150713795,Politoed,Ferrothorn,Tentacruel,Tornadus,Latios,Jirachi,Xatu,Blissey,Dragonite,Cresselia,Excadrill,Ninetales
2150725318,Jirachi,Conkeldurr,Scizor,Politoed,Keldeo,Donphan,Poliwrath,Landorus-Therian,Scizor,Gengar,Hydreigon,Alakazam
2150740166,Skarmory,Latios,Jellicent,Tyranitar,Alakazam,Landorus-Therian,Garchomp,Haxorus,Scizor,Rotom-Wash,Starmie,Landorus-Therian
2150750018,Politoed,Mamoswine,Magnezone,Gyarados,Starmie,Ferrothorn,Jolteon,Ferrothorn,Politoed,Gyarados,Toxicroak,Tentacruel
2151141719,Tyranitar,Heatran,Excadrill,Latios,Rotom-Wash,Reuniclus,Volcarona,Magnezone,Forretress,Latios,Terrakion,Gyarados
2151203335,Garchomp,Ferrothorn,Keldeo,Mew,Excadrill,Landorus-Therian,Abomasnow,Excadrill,Landorus-Therian,Latios,Jirachi,Kyurem
2151242512,Abomasnow,Excadrill,Landorus-Therian,Latios,Jirachi,Kyurem,Reuniclus,Salamence,Bronzong,Tyranitar,Tentacruel,Politoed
2151251543,Excadrill,Abomasnow,Landorus-Therian,Latios,Jirachi,Kyurem,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus
2151361486,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Politoed,Mamoswine,Magnezone,Gyarados,Starmie,Ferrothorn
2151683383,Tyranitar,Gliscor,Skarmory,Latios,Reuniclus,Alakazam,Tornadus,Breloom,Politoed,Jirachi,Tentacruel,Landorus-Therian
2151793893,Politoed,Mamoswine,Tentacruel,Thundurus-Therian,Ferrothorn,Latios,Volcarona,Aerodactyl,Starmie,Dragonite,Scizor,Breloom
2151796155,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Politoed,Mamoswine,Tentacruel,Thundurus-Therian,Ferrothorn,Latios
2151817456,Politoed,Mamoswine,Tentacruel,Thundurus-Therian,Ferrothorn,Latios,Politoed,Dragonite,Ferrothorn,Tentacruel,Keldeo-Resolute,Thundurus-Therian
2152148991,Ninetales,Politoed,Abomasnow,Hippowdon,Tyranitar,Nidoking,Infernape,Ninetales,Xatu,Jirachi,Umbreon,Cradily
2152178490,Tyranitar,Mamoswine,Keldeo,Amoonguss,Gliscor,Excadrill,Ninetales,Politoed,Abomasnow,Hippowdon,Tyranitar,Nidoking
2152217405,Reuniclus,Gastrodon-East,Gliscor,Skarmory,Tyranitar,Alakazam,Dragonite,Kyurem-Black,Latios,Garchomp,Magnezone,Jirachi
2152266927,Gengar,Aerodactyl,Lucario,Dragonite,Scizor,Breloom,Landorus-Therian,Gyarados,Tyranitar,Empoleon,Swampert,Durant
2152413878,Alakazam,Tyranitar,Terrakion,Latios,Salamence,Reuniclus,Thundurus-Therian,Ferrothorn,Rotom-Wash,Gengar,Tyranitar,Lucario
2152427502,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Garchomp,Magnezone,Dragonite,Latios,Landorus-Therian,Kyurem-Black
2152428673,Toxicroak,Latios,Magnezone,Chandelure,Skarmory,Blissey,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios
2152428865,Garchomp,Milotic,Lucario,Volcarona,Amoonguss,Zapdos,Tyranitar,Latias,Excadrill,Alakazam,Rotom-Wash,Landorus-Therian
2152439305,Politoed,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Tentacruel,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash
2152456648,Reuniclus,Gastrodon-East,Gliscor,Skarmory,Tyranitar,Alakazam,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios
2152457495,Garchomp,Milotic,Lucario,Volcarona,Amoonguss,Zapdos,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios
2152477819,Reuniclus,Skarmory,Latios,Tyranitar,Cofagrigus,Clefable,Kyurem-Black,Dragonite,Garchomp,Keldeo,Scizor,Jirachi
2152480930,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios,Tyranitar,Latias,Excadrill,Alakazam,Rotom-Wash,Landorus-Therian
2152590568,Tyranitar,Excadrill,Garchomp,Scizor,Jirachi,Latios,Alakazam,Skarmory,Tyranitar,Garchomp,Jellicent,Scizor
2152893779,Bronzong,Porygon2,Reuniclus,Chandelure,Crawdaunt,Terrakion,Terrakion,Garchomp,Keldeo-Resolute,Conkeldurr,Honchkrow,Gengar
2153035124,Ninetales,Volcarona,Garchomp,Latios,Heatran,Xatu,Tyranitar,Mamoswine,Keldeo,Amoonguss,Gliscor,Excadrill
2153690380,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Azelf,Volcarona,Dragonite,Starmie,Scizor,Mamoswine
2153694063,Jirachi,Politoed,Breloom,Latios,Latias,Ferrothorn,Kyurem-Black,Latios,Terrakion,Garchomp,Starmie,Jirachi
2153944975,Politoed,Jirachi,Breloom,Latios,Keldeo,Tentacruel,Abomasnow,Kyurem-Black,Latios,Garchomp,Starmie,Jirachi
2153952680,Tyranitar,Gliscor,Excadrill,Mamoswine,Keldeo,Amoonguss,Abomasnow,Kyurem-Black,Latios,Garchomp,Starmie,Jirachi
2153980466,Tyranitar,Landorus-Therian,Keldeo,Latios,Jirachi,Garchomp,Politoed,Latios,Garchomp,Haxorus,Mamoswine,Magnezone
2154094942,Volcarona,Xatu,Amoonguss,Skarmory,Dragonite,Starmie,Politoed,Jirachi,Breloom,Latios,Keldeo,Tentacruel
2154220758,Jirachi,Landorus-Therian,Keldeo,Scizor,Celebi,Tyranitar,Celebi,Garchomp,Excadrill,Heatran,Dragonite,Scizor
2154226456,Abomasnow,Forretress,Reuniclus,Clefable,Mamoswine,Kyurem-Black,Tyranitar,Alakazam,Latios,Ferrothorn,Landorus-Therian,Excadrill
2154675886,Tyranitar,Rotom-Wash,Landorus-Therian,Jirachi,Garchomp,Latios,Slaking,Gliscor,Rotom-Wash,Skarmory,Excadrill,Kyurem-Black
2155097376,Dragonite,Xatu,Heatran,Ninetales,Volcarona,Forretress,Volcarona,Landorus-Therian,Rotom-Wash,Jirachi,Starmie,Bisharp
2155128230,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Thundurus-Therian,Abomasnow,Blissey,Forretress,Gastrodon,Kyurem,Mandibuzz
2155386370,Politoed,Starmie,Thundurus-Therian,Dragonite,Ferrothorn,Keldeo,Heatran,Skarmory,Starmie,Jirachi,Garchomp,Jellicent
2155622683,Tyranitar,Garchomp,Landorus-Therian,Excadrill,Celebi,Rotom-Wash,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2155709798,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Azelf,Volcarona,Dragonite,Starmie,Scizor,Mamoswine
2155831453,Abomasnow,Jirachi,Vanilluxe,Latios,Garchomp,Kyurem-Black,Jolteon,Ferrothorn,Politoed,Gyarados,Toxicroak,Tentacruel
2156188582,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian
2156344448,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Politoed,Keldeo,Scizor,Thundurus-Therian,Ferrothorn,Starmie
2156708745,Azelf,Celebi,Breloom,Heatran,Excadrill,Zapdos,Tyranitar,Excadrill,Keldeo,Garchomp,Latios,Skarmory
2156714778,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Gliscor,Jellicent,Forretress,Reuniclus,Blissey,Tyranitar
2156729018,Abomasnow,Kyurem,Reuniclus,Mamoswine,Alakazam,Walrein,Tyranitar,Alakazam,Skarmory,Jellicent,Gliscor,Latios
2156821628,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Latios,Abomasnow,Jirachi,Starmie,Garchomp,Dragonite,Vanilluxe
2156827794,Heatran,Ninetales,Victini,Xatu,Excadrill,Latias,Excadrill,Volcarona,Espeon,Dragonite,Latias,Lucario
2157258712,Heatran,Ninetales,Victini,Xatu,Excadrill,Latias,Excadrill,Volcarona,Espeon,Dragonite,Latias,Lucario
2157494802,Mamoswine,Chandelure,Scizor,Starmie,Tyranitar,Rotom-Wash,Tyranitar,Skarmory,Alakazam,Landorus-Therian,Latios,Rotom-Wash
2157568088,Terrakion,Hitmontop,Keldeo,Conkeldurr,Lucario,Scrafty,Tyranitar,Rotom-Wash,Landorus-Therian,Jirachi,Garchomp,Latios
2157956237,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Poliwrath,Porygon2,Machamp,Gyarados,Jirachi,Staraptor
2158189917,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Terrakion,Hitmontop,Keldeo,Conkeldurr,Lucario,Scrafty
2158964730,Tyranitar,Excadrill,Jellicent,Bronzong,Gliscor,Roserade,Keldeo-Resolute,Ferrothorn,Latios,Tentacruel,Politoed,Garchomp
2158993280,Politoed,Thundurus-Therian,Starmie,Latias,Jirachi,Gastrodon,Tentacruel,Politoed,Ferrothorn,Thundurus-Therian,Dragonite,Volcarona
2159006510,Abomasnow,Latios,Gliscor,Blissey,Forretress,Reuniclus,Landorus-Therian,Ferrothorn,Magnezone,Excadrill,Tyranitar,Latios
2159167973,Hippowdon,Ferrothorn,Rotom,Reuniclus,Latios,Alakazam,Abomasnow,Excadrill,Skarmory,Latios,Reuniclus,Blissey
2159169374,Skarmory,Starmie,Sableye,Weavile,Breloom,Ditto,Abomasnow,Excadrill,Skarmory,Latios,Reuniclus,Blissey
2159176016,Tyranitar,Landorus-Therian,Excadrill,Keldeo,Celebi,Rotom-Wash,Tyranitar,Skarmory,Jellicent,Latios,Alakazam,Gliscor
2159343766,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Jirachi,Landorus-Therian,Keldeo,Hydreigon,Latios,Tyranitar
2159671026,Xatu,Ninetales,Victini,Heatran,Darmanitan,Latios,Tyranitar,Landorus-Therian,Skarmory,Rotom-Wash,Latios,Alakazam
2159819791,Forretress,Dragonite,Ferrothorn,Scizor,Alakazam,Rotom-Wash,Tyranitar,Keldeo,Clefable,Skarmory,Latios,Donphan
2160039376,Alakazam,Ferrothorn,Mamoswine,Rotom-Wash,Tyranitar,Latios,Tyranitar,Rotom-Wash,Landorus-Therian,Jirachi,Garchomp,Latios
2160817172,Politoed,Latios,Thundurus-Therian,Ferrothorn,Starmie,Garchomp,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Gengar
2160972137,Chansey,Xatu,Sableye,Quagsire,Tentacruel,Jirachi,Politoed,Keldeo,Scizor,Thundurus-Therian,Ferrothorn,Starmie
2161397042,Tyranitar,Excadrill,Slowbro,Ferrothorn,Latios,Terrakion,Slowbro,Tyranitar,Scizor,Garchomp,Latias,Magnezone
2161403920,Garchomp,Latios,Dragonite,Jirachi,Starmie,Magnezone,Tyranitar,Excadrill,Slowbro,Ferrothorn,Latios,Terrakion
2161409598,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Garchomp,Latios,Dragonite,Jirachi,Starmie,Magnezone
2161569665,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Starmie,Dragonite,Volcarona,Excadrill,Rotom-Wash,Scizor
2161595877,Tyranitar,Jellicent,Skarmory,Landorus-Therian,Lucario,Alakazam,Jellicent,Skarmory,Gliscor,Latias,Jolteon,Excadrill
2161662163,Politoed,Keldeo-Resolute,Thundurus-Therian,Dragonite,Tentacruel,Ferrothorn,Bronzong,Conkeldurr,Reuniclus,Scizor,Garchomp,Dragonite
2161830200,Politoed,Ferrothorn,Starmie,Dragonite,Keldeo,Landorus-Therian,Scizor,Excadrill,Hippowdon,Ferrothorn,Jellicent,Latios
2162762499,Reuniclus,Clefable,Tyranitar,Excadrill,Skarmory,Alakazam,Tyranitar,Ferrothorn,Mamoswine,Rotom-Wash,Heatran,Latios
2162812334,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Reuniclus,Clefable,Tyranitar,Excadrill,Skarmory,Alakazam
2163257993,Rotom-Wash,Mienshao,Gliscor,Alakazam,Garchomp,Tyranitar,Politoed,Dragonite,Gengar,Starmie,Lanturn,Skarmory
2163269545,Reuniclus,Clefable,Tyranitar,Excadrill,Skarmory,Alakazam,Alakazam,Bronzong,Hippowdon,Reuniclus,Latios,Skarmory
2163973252,Tornadus,Politoed,Ferrothorn,Keldeo,Thundurus-Therian,Starmie,Politoed,Ferrothorn,Tentacruel,Mamoswine,Thundurus-Therian,Keldeo-Resolute
2164322580,Politoed,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Tentacruel,Politoed,Rotom-Wash,Lapras,Lanturn,Gyarados,Empoleon
2164724775,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus
2164726772,Politoed,Gliscor,Ferrothorn,Tentacruel,Jirachi,Keldeo-Resolute,Seismitoad,Keldeo,Starmie,Empoleon,Rotom-Wash,Politoed
2164731221,Tyranitar,Terrakion,Thundurus-Therian,Amoonguss,Slowbro,Excadrill,Ninetales,Wobbuffet,Diglett,Heatran,Starmie,Volcarona
2164740340,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Seismitoad,Keldeo,Starmie,Empoleon,Rotom-Wash,Politoed
2165093482,Latios,Keldeo,Landorus-Therian,Tyranitar,Volcarona,Starmie,Jirachi,Politoed,Landorus-Therian,Starmie,Dragonite,Latios
2165168030,Dragonite,Jirachi,Magnezone,Garchomp,Latios,Excadrill,Starmie,Breloom,Scizor,Garchomp,Dragonite,Volcarona
2165258884,Latios,Keldeo,Landorus-Therian,Tyranitar,Volcarona,Starmie,Jirachi,Politoed,Landorus-Therian,Starmie,Dragonite,Latios
2165320845,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Keldeo,Latios,Politoed,Tentacruel,Mamoswine,Ferrothorn
2165786072,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Gyarados,Rotom-Wash,Hippowdon,Ferrothorn,Excadrill,Reuniclus
2165903225,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Garchomp,Magnezone,Dragonite,Latios,Landorus-Therian,Kyurem-Black
2166082580,Starmie,Dragonite,Garchomp,Metagross,Volcarona,Thundurus-Therian,Dragonite,Gyarados,Espeon,Scizor,Donphan,Porygon-Z
2166225346,Whimsicott,Mienshao,Forretress,Lanturn,Flygon,Rotom-Wash,Terrakion,Infernape,Keldeo,Lucario,Scrafty,Conkeldurr
2166545171,Landorus-Therian,Ferrothorn,Terrakion,Latios,Rotom-Wash,Tyranitar,Politoed,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Tentacruel
2166711103,Garchomp,Starmie,Dragonite,Scizor,Volcarona,Thundurus-Therian,Hippowdon,Heatran,Rotom-Wash,Terrakion,Celebi,Excadrill
2166721564,Politoed,Volcarona,Breloom,Tentacruel,Bronzong,Dragonite,Tyranitar,Excadrill,Garchomp,Keldeo,Celebi,Latios
2167085152,Politoed,Ferrothorn,Tentacruel,Tornadus,Latios,Jirachi,Xatu,Blissey,Dragonite,Cresselia,Excadrill,Ninetales
2167688024,Politoed,Ferrothorn,Tentacruel,Tornadus,Latios,Jirachi,Xatu,Blissey,Dragonite,Cresselia,Excadrill,Ninetales
2167839777,Starmie,Latios,Jirachi,Garchomp,Dragonite,Magnezone,Tyranitar,Landorus-Therian,Skarmory,Jirachi,Reuniclus,Latias
