Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand
2152148991,BWr CatLoss,1264,Ninetales,Politoed,Abomasnow,Hippowdon,Tyranitar,Nidoking,Politoed,52,win,Fire Blast,None,None,None,Focus Blast,Hydro Pump,None,None,None,None,None,None,Stealth Rock,Slack Off,Whirlwind,None,Superpower,Pursuit,None,None,Fire Blast,Thunder,None,None,0,0
2152178490,Rawdawgbandit4lyfe,1525,Tyranitar,Mamoswine,Keldeo,Amoonguss,Gliscor,Excadrill,Amoonguss,26,lose,None,None,None,None,None,None,None,None,Toxic,Secret Sword,None,None,Stun Spore,None,None,None,Stealth Rock,Earthquake,Protect,U-turn,Protect,Iron Head,None,None,0,0
2152217405,BWRUnnervingGang2,1304,Reuniclus,Gastrodon-East,Gliscor,Skarmory,Tyranitar,Alakazam,Tyranitar,29,win,Psyshock,Calm Mind,None,None,Scald,Ice Beam,Recover,None,Knock Off,Stealth Rock,Protect,None,Whirlwind,Spikes,None,None,Pursuit,None,None,None,Focus Blast,None,None,None,1,0
2152266927,Pineapple8081,1355,Gengar,Aerodactyl,Lucario,Dragonite,Scizor,Breloom,Aerodactyl,15,lose,Trick,None,None,None,Stealth Rock,Earthquake,None,None,Swords Dance,None,None,None,Dragon Dance,Outrage,None,None,Superpower,Swords Dance,None,None,Mach Punch,None,None,None,0,0
2152413878,TheHaxSupreme,1274,Alakazam,Tyranitar,Terrakion,Latios,Salamence,Reuniclus,Terrakion,13,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2152427502,LeftyPelikan,1388,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Landorus-Therian,22,win,Draco Meteor,Dragon Pulse,None,None,Bullet Punch,U-turn,None,None,Earthquake,Rock Slide,None,None,None,None,None,None,Crunch,Stealth Rock,None,None,Mach Punch,Drain Punch,None,None,1,0
2152428673,white ice water,1327,Toxicroak,Latios,Magnezone,Chandelure,Skarmory,Blissey,Latios,7,lose,Drain Punch,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Stealth Rock,None,None,None,None,None,None,None,0,0
2152428865,Koolwraith,1341,Garchomp,Milotic,Lucario,Volcarona,Amoonguss,Zapdos,Milotic,32,win,Outrage,None,None,None,Scald,Protect,Toxic,Recover,Bullet Punch,Crunch,Close Combat,None,Bug Buzz,Quiver Dance,None,None,Giga Drain,Toxic,Synthesis,None,Roost,Hidden Power,None,None,0,0
2152439305,FSoup,1275,Politoed,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Tentacruel,Politoed,30,win,Scald,None,None,None,Stealth Rock,Power Whip,Knock Off,None,Icicle Crash,Ice Shard,None,None,Surf,None,None,None,Hidden Power,U-turn,Focus Blast,None,Scald,Protect,None,None,0,1
2152456648,BWRUnnervingGang2,1312,Reuniclus,Gastrodon-East,Gliscor,Skarmory,Tyranitar,Alakazam,Skarmory,4,lose,None,None,None,None,None,None,None,None,None,None,None,None,Brave Bird,None,None,None,None,None,None,None,None,None,None,None,1,0
2152457495,Koolwraith,1339,Garchomp,Milotic,Lucario,Volcarona,Amoonguss,Zapdos,Milotic,25,win,Earthquake,Outrage,None,None,Scald,Protect,Toxic,Recover,None,None,None,None,Bug Buzz,Quiver Dance,Fiery Dance,None,Toxic,None,None,None,Roost,Thunder Wave,Hidden Power,None,0,0
2152477819,Croaset,1344,Reuniclus,Skarmory,Latios,Tyranitar,Cofagrigus,Clefable,Tyranitar,30,lose,None,None,None,None,Stealth Rock,Roost,Whirlwind,Spikes,Psychic,Thunder Wave,None,None,Crunch,None,None,None,Will-O-Wisp,None,None,None,None,None,None,None,0,0
2152480930,BWR wtfteam,1323,Tyranitar,Xatu,Seismitoad,Excadrill,Volcarona,Latios,Excadrill,16,win,None,None,None,None,U-turn,Hidden Power,None,None,Stealth Rock,None,None,None,Earthquake,Rapid Spin,Iron Head,None,None,None,None,None,Draco Meteor,Surf,None,None,0,0
2152590568,Crimsonbacon38,1333,Tyranitar,Excadrill,Garchomp,Scizor,Jirachi,Latios,Jirachi,23,win,Crunch,Ice Beam,None,None,Swords Dance,Earthquake,Iron Head,None,Dual Chop,None,None,None,U-turn,Superpower,None,None,U-turn,Stealth Rock,None,None,Draco Meteor,None,None,None,0,0
2152893779,lijkjlkjlkjlkjlk,1478,Bronzong,Porygon2,Reuniclus,Chandelure,Crawdaunt,Terrakion,Bronzong,16,win,Explosion,Trick Room,Stealth Rock,Gyro Ball,Ice Beam,Trick Room,None,None,Psyshock,Trick Room,None,None,Shadow Ball,Fire Blast,Energy Ball,None,None,None,None,None,None,None,None,None,0,0
2153035124,aioso,1563,Ninetales,Volcarona,Garchomp,Latios,Heatran,Xatu,Garchomp,17,lose,Flamethrower,None,None,None,Bug Buzz,Fire Blast,Psychic,Quiver Dance,Dual Chop,None,None,None,Grass Knot,None,None,None,None,None,None,None,Feather Dance,Night Shade,None,None,0,0
2153690380,BWR Momentum city,1329,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Landorus-Therian,13,win,Crunch,None,None,None,Grass Knot,Hidden Power,Signal Beam,None,Draco Meteor,Surf,None,None,None,None,None,None,None,None,None,None,Hidden Power,U-turn,None,None,1,0
2153694063,saibie,1414,Jirachi,Politoed,Breloom,Latios,Latias,Ferrothorn,Breloom,18,lose,U-turn,Wish,None,None,Encore,None,None,None,Protect,None,None,None,Dragon Pulse,None,None,None,None,None,None,None,Spikes,Stealth Rock,Power Whip,None,0,0
2153944975,erauogenkl,1337,Politoed,Jirachi,Breloom,Latios,Keldeo,Tentacruel,Jirachi,41,lose,Protect,None,None,None,Thunder,U-turn,Wish,Stealth Rock,Substitute,Seed Bomb,Protect,None,Dragon Pulse,None,None,None,Hidden Power,Secret Sword,None,None,Rapid Spin,None,None,None,0,1
2153952680,BWRbartys,1560,Tyranitar,Gliscor,Excadrill,Mamoswine,Keldeo,Amoonguss,Keldeo,23,lose,Crunch,None,None,None,None,None,None,None,Earthquake,Protect,Iron Head,None,Earthquake,Ice Shard,None,None,Secret Sword,None,None,None,Giga Drain,None,None,None,0,0
2153980466,MegaStarUniverse,1429,Tyranitar,Landorus-Therian,Keldeo,Latios,Jirachi,Garchomp,Jirachi,18,win,None,None,None,None,Earthquake,U-turn,None,None,Secret Sword,Surf,None,None,Dragon Pulse,None,None,None,Energy Ball,None,None,None,None,None,None,None,1,0
2154094942,shadowtag980,1352,Volcarona,Xatu,Amoonguss,Skarmory,Dragonite,Starmie,Starmie,131,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2154220758,Parkerr,1318,Jirachi,Landorus-Therian,Keldeo,Scizor,Celebi,Tyranitar,Landorus-Therian,14,lose,Body Slam,None,None,None,Hidden Power,Stealth Rock,None,None,Scald,Hidden Power,None,None,Bullet Punch,None,None,None,None,None,None,None,Ice Beam,None,None,None,1,0
2154226456,wabrit,1362,Abomasnow,Forretress,Reuniclus,Clefable,Mamoswine,Kyurem-Black,Abomasnow,13,lose,Wood Hammer,Hidden Power,None,None,None,None,None,None,Hidden Power,None,None,None,None,None,None,None,Stealth Rock,None,None,None,None,None,None,None,0,0
2154675886,Jellium,1335,Tyranitar,Rotom-Wash,Landorus-Therian,Jirachi,Garchomp,Latios,Jirachi,27,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2155097376,nidiedi,1407,Dragonite,Xatu,Heatran,Ninetales,Volcarona,Forretress,Forretress,11,win,None,None,None,None,None,None,None,None,Solar Beam,Magma Storm,None,None,Will-O-Wisp,Protect,None,None,None,None,None,None,Volt Switch,None,None,None,0,0
2155128230,Rarax,1466,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Thundurus-Therian,Kyurem-Black,31,win,Toxic,Protect,None,None,Stone Edge,Outrage,None,None,Rapid Spin,None,None,None,Spikes,Leech Seed,None,None,Earthquake,Outrage,Swords Dance,None,Thunder,Focus Blast,Substitute,None,0,1
2155386370,chomp29,1511,Politoed,Starmie,Thundurus-Therian,Dragonite,Ferrothorn,Keldeo,Politoed,21,win,Scald,Hydro Pump,None,None,Thunder,None,None,None,None,None,None,None,None,None,None,None,Spikes,Leech Seed,None,None,Hydro Pump,Surf,None,None,0,1
2155622683,WeR#4Hay!,1444,Tyranitar,Garchomp,Landorus-Therian,Excadrill,Celebi,Rotom-Wash,Landorus-Therian,26,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2155709798,BWR Momentum city,1329,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Landorus-Therian,13,win,Crunch,None,None,None,Grass Knot,Hidden Power,Signal Beam,None,Draco Meteor,Surf,None,None,None,None,None,None,None,None,None,None,Hidden Power,U-turn,None,None,1,0
2155831453,jkhkjhkhj,1315,Abomasnow,Jirachi,Vanilluxe,Latios,Garchomp,Kyurem-Black,Abomasnow,28,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2156188582,BigBlackSpinarak,1312,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Starmie,26,win,Stealth Rock,Outrage,Swords Dance,None,Bug Buzz,Fire Blast,None,None,Extreme Speed,None,None,None,Mach Punch,None,None,None,Thunderbolt,Hydro Pump,None,None,Bullet Punch,Superpower,Swords Dance,None,0,0
2156344448,BWR Momentum city,1350,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Abomasnow,17,lose,Protect,Blizzard,None,None,Stealth Rock,None,None,None,Gyro Ball,None,None,None,Seismic Toss,None,None,None,Draco Meteor,None,None,None,None,None,None,None,0,0
2156708745,LLord LLemon,1379,Azelf,Celebi,Breloom,Heatran,Excadrill,Zapdos,Breloom,12,lose,Explosion,None,None,None,None,None,None,None,Superpower,None,None,None,Earth Power,Protect,None,None,Earthquake,None,None,None,None,None,None,None,0,0
2156714778,BWR Momentum city,1333,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Abomasnow,16,win,None,None,None,None,Knock Off,Stealth Rock,None,None,Spikes,Rapid Spin,None,None,Wish,Thunder Wave,None,None,None,None,None,None,None,None,None,None,0,0
2156729018,HydreigonSpammer,1518,Abomasnow,Kyurem,Reuniclus,Mamoswine,Alakazam,Walrein,Mamoswine,23,win,Blizzard,None,None,None,Hidden Power,Draco Meteor,None,None,Psyshock,None,None,None,Stealth Rock,Ice Shard,Superpower,None,Focus Blast,Hidden Power,None,None,Blizzard,Toxic,None,None,0,0
2156821628,BigBlackSpinarak,1326,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Latios,Kyurem-Black,23,lose,Scald,Toxic,Protect,None,None,None,None,None,Thunder,None,None,None,Spikes,Gyro Ball,None,None,Stealth Rock,None,None,None,Draco Meteor,None,None,None,0,0
2156827794,Auxplr,1327,Heatran,Ninetales,Victini,Xatu,Excadrill,Latias,Ninetales,28,win,Fire Blast,Hidden Power,None,None,Will-O-Wisp,Flamethrower,None,None,V-create,None,None,None,U-turn,Reflect,Roost,None,Earthquake,Rapid Spin,Stealth Rock,None,Roost,Roar,None,None,0,0
2157258712,Auxplr,1327,Heatran,Ninetales,Victini,Xatu,Excadrill,Latias,Ninetales,28,win,Fire Blast,Hidden Power,None,None,Will-O-Wisp,Flamethrower,None,None,V-create,None,None,None,U-turn,Reflect,Roost,None,Earthquake,Rapid Spin,Stealth Rock,None,Roost,Roar,None,None,0,0
2157494802,leandrouu,1277,Mamoswine,Chandelure,Scizor,Starmie,Tyranitar,Rotom-Wash,Rotom-Wash,31,win,Earthquake,Icicle Crash,Ice Shard,Substitute,Trick,None,None,None,None,None,None,None,Rapid Spin,Thunderbolt,Hydro Pump,None,Rock Slide,Pursuit,Stealth Rock,None,Thunder Wave,None,None,None,0,0
2157568088,UnumGenus,1273,Terrakion,Hitmontop,Keldeo,Conkeldurr,Lucario,Scrafty,Terrakion,22,win,Stealth Rock,None,None,None,Toxic,Close Combat,Mach Punch,None,Calm Mind,Scald,Substitute,None,Mach Punch,None,None,None,None,None,None,None,Dragon Dance,Drain Punch,Crunch,None,0,0
2157956237,McBaggins98,1276,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Hippowdon,31,win,Earthquake,Whirlwind,None,None,Protect,Leech Seed,Power Whip,None,Thunderbolt,None,None,None,Trick,Draco Meteor,None,None,Earthquake,Iron Head,None,None,Thunder,Recover,None,None,0,0
2158189917,F-00_MC,1497,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Hippowdon,44,lose,Stealth Rock,Slack Off,Whirlwind,None,Roost,Whirlwind,Spikes,None,Toxic,Skill Swap,Earthquake,Protect,Thunder Wave,None,None,None,Thunder Wave,Surf,Roost,None,Psyshock,Recover,Focus Blast,None,0,0
2158964730,phosphor,1353,Tyranitar,Excadrill,Jellicent,Bronzong,Gliscor,Roserade,Gliscor,46,win,Crunch,None,None,None,Earthquake,Rapid Spin,None,None,Taunt,Will-O-Wisp,Night Shade,None,Toxic,Hidden Power,Earthquake,Stealth Rock,Protect,None,None,None,Rest,Spikes,Giga Drain,None,0,0
2158993280,freezespamburn,1398,Politoed,Thundurus-Therian,Starmie,Latias,Jirachi,Gastrodon,Thundurus-Therian,29,win,Scald,Encore,Protect,None,Hidden Power,Thunder,Nasty Plot,Substitute,None,None,None,None,Healing Wish,Trick,None,None,Thunder,Trick,Stealth Rock,None,None,None,None,None,0,1
2159006510,BWVC BookofConke,1419,Abomasnow,Latios,Gliscor,Blissey,Forretress,Reuniclus,Abomasnow,29,lose,Blizzard,None,None,None,Draco Meteor,Thunder Wave,None,None,Knock Off,Stealth Rock,Protect,None,Wish,Seismic Toss,Thunder Wave,None,None,None,None,None,Calm Mind,Recover,Focus Blast,None,0,0
2159167973,triple axel river,1550,Hippowdon,Ferrothorn,Rotom,Reuniclus,Latios,Alakazam,Hippowdon,1,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2159169374,puissance du feu,1431,Skarmory,Starmie,Sableye,Weavile,Breloom,Ditto,Skarmory,32,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0
2159176016,mudkipslaps,1432,Tyranitar,Landorus-Therian,Excadrill,Keldeo,Celebi,Rotom-Wash,Landorus-Therian,42,lose,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2159343766,Draco Bombers,1319,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Abomasnow,6,lose,None,None,None,None,Protect,None,None,None,None,None,None,None,Soft-Boiled,Thunder Wave,None,None,None,None,None,None,None,None,None,None,0,0
2159671026,auxplr,1387,Xatu,Ninetales,Victini,Heatran,Darmanitan,Latios,Victini,24,lose,U-turn,None,None,None,Flamethrower,Will-O-Wisp,Hidden Power,None,V-create,U-turn,None,None,Solar Beam,Magma Storm,Sunny Day,Stealth Rock,Flare Blitz,None,None,None,Dragon Pulse,None,None,None,0,0
2159819791,CertamenMeum,1477,Forretress,Dragonite,Ferrothorn,Scizor,Alakazam,Rotom-Wash,Rotom-Wash,72,win,Explosion,Rapid Spin,Stealth Rock,None,Dragon Dance,Earthquake,Outrage,Extreme Speed,Protect,Leech Seed,Curse,Gyro Ball,U-turn,Bullet Punch,Superpower,None,Focus Blast,Hidden Power,None,None,Hydro Pump,None,None,None,0,0
2160039376,fangqiang,1307,Alakazam,Ferrothorn,Mamoswine,Rotom-Wash,Tyranitar,Latios,Rotom-Wash,10,lose,None,None,None,None,None,None,None,None,Stealth Rock,Ice Shard,None,None,Hydro Pump,None,None,None,None,None,None,None,Surf,None,None,None,1,0
2160817172,Crimsonbacon38,1272,Politoed,Latios,Thundurus-Therian,Ferrothorn,Starmie,Garchomp,Politoed,18,win,Surf,None,None,None,Draco Meteor,None,None,None,Thunder,Substitute,None,None,Gyro Ball,None,None,None,Hydro Pump,None,None,None,Stealth Rock,None,None,None,0,1
2160972137,radaty,1425,Chansey,Xatu,Sableye,Quagsire,Tentacruel,Jirachi,Chansey,56,lose,Stealth Rock,Seismic Toss,Toxic,Soft-Boiled,U-turn,Roost,None,None,Will-O-Wisp,None,None,None,Scald,Recover,None,None,Scald,Protect,None,None,None,None,None,None,0,0
2161397042,Tb0lt,1377,Tyranitar,Excadrill,Slowbro,Ferrothorn,Latios,Terrakion,Ferrothorn,24,lose,Superpower,None,None,None,Iron Head,None,None,None,Slack Off,None,None,None,Stealth Rock,None,None,None,Trick,Surf,None,None,Stone Edge,None,None,None,0,0
2161403920,Crimsonbacon38,1274,Garchomp,Latios,Dragonite,Jirachi,Starmie,Magnezone,Garchomp,33,win,Stealth Rock,Swords Dance,None,None,Grass Knot,Surf,None,None,Dragon Dance,Earthquake,Outrage,None,U-turn,None,None,None,Thunderbolt,Hydro Pump,None,None,Volt Switch,Hidden Power,Thunderbolt,Flash Cannon,0,0
2161409598,Draco Bombers,1345,Abomasnow,Gliscor,Forretress,Blissey,Latios,Reuniclus,Gliscor,46,win,Giga Drain,Protect,Blizzard,None,Stealth Rock,Earthquake,Protect,None,None,None,None,None,Seismic Toss,Soft-Boiled,Thunder Wave,None,Draco Meteor,None,None,None,Psyshock,Calm Mind,Recover,None,0,0
2161569665,benjies,1395,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Tyranitar,22,lose,None,None,None,None,Smack Down,Earthquake,None,None,Iron Head,None,None,None,Dual Chop,None,None,None,Stealth Rock,Psychic,Recover,None,Volt Switch,None,None,None,1,0
2161595877,Jellium,1437,Tyranitar,Jellicent,Skarmory,Landorus-Therian,Lucario,Alakazam,Skarmory,32,win,Pursuit,None,None,None,Recover,Shadow Ball,None,None,Stealth Rock,Brave Bird,Taunt,Spikes,Hidden Power,Earthquake,U-turn,None,Close Combat,None,None,None,Hidden Power,None,None,None,1,0
2161662163,Mobileishard,1517,Politoed,Keldeo-Resolute,Thundurus-Therian,Dragonite,Tentacruel,Ferrothorn,Politoed,22,lose,Scald,Toxic,Encore,Protect,Surf,None,None,None,None,None,None,None,Substitute,Dragon Claw,Roost,None,None,None,None,None,Spikes,Stealth Rock,None,None,0,1
2161830200,JoaF,1337,Politoed,Ferrothorn,Starmie,Dragonite,Keldeo,Landorus-Therian,Politoed,46,lose,Ice Beam,None,None,None,Spikes,Stealth Rock,Power Whip,Knock Off,Rapid Spin,Scald,Thunder,Ice Beam,Outrage,None,None,None,Hidden Power,Secret Sword,None,None,Earthquake,Hidden Power,Explosion,None,0,0
2162762499,Pineapple8081,1386,Reuniclus,Clefable,Tyranitar,Excadrill,Skarmory,Alakazam,Clefable,29,win,Psychic,Recover,None,None,Stealth Rock,Thunder Wave,None,None,Crunch,Thunder Wave,Superpower,None,Protect,Iron Head,None,None,Spikes,Whirlwind,None,None,Psychic,Shadow Ball,None,None,1,0
2162812334,Blossummm,1410,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Keldeo,36,lose,Crunch,Superpower,None,None,Grass Knot,Hidden Power,None,None,Draco Meteor,None,None,None,Spikes,Gyro Ball,None,None,Scald,Taunt,Secret Sword,None,Earthquake,Stealth Rock,U-turn,None,1,0
2163257993,Hans Bloodsmith,1369,Rotom-Wash,Mienshao,Gliscor,Alakazam,Garchomp,Tyranitar,Rotom-Wash,19,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2163269545,Pineapple8081,1485,Reuniclus,Clefable,Tyranitar,Excadrill,Skarmory,Alakazam,Clefable,7,win,Psychic,None,None,None,Stealth Rock,Seismic Toss,None,None,Thunder Wave,Pursuit,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2163973252,574RM4N,1402,Tornadus,Politoed,Ferrothorn,Keldeo,Thundurus-Therian,Starmie,Tornadus,39,lose,Protect,Hurricane,Substitute,None,Refresh,None,None,None,Spikes,Stealth Rock,Power Whip,Gyro Ball,Secret Sword,None,None,None,Hidden Power,Thunder,Focus Blast,None,Rapid Spin,None,None,None,0,1
2164322580,chadoswine,1340,Politoed,Ferrothorn,Mamoswine,Latios,Thundurus-Therian,Tentacruel,Ferrothorn,29,lose,Scald,Toxic,Encore,None,Spikes,Stealth Rock,Knock Off,None,Superpower,None,None,None,Draco Meteor,None,None,None,Thunder,U-turn,None,None,Scald,Toxic,Rapid Spin,None,0,1
2164724775,stonya,1377,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Landorus-Therian,39,win,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,0
2164726772,mythcenter,1412,Politoed,Gliscor,Ferrothorn,Tentacruel,Jirachi,Keldeo-Resolute,Gliscor,42,lose,Encore,Psychic,None,None,Substitute,Protect,None,None,Spikes,Power Whip,Knock Off,None,Scald,Toxic,Substitute,Rapid Spin,U-turn,Body Slam,None,None,Secret Sword,None,None,None,0,1
2164731221,Invisible Enemy,1467,Tyranitar,Terrakion,Thundurus-Therian,Amoonguss,Slowbro,Excadrill,Thundurus-Therian,23,win,Crunch,Stealth Rock,None,None,None,None,None,None,Volt Switch,Thunderbolt,None,None,Giga Drain,Spore,None,None,Fire Blast,Scald,Slack Off,None,Earthquake,None,None,None,0,0
2164740340,F-00_MC,1320,Hippowdon,Skarmory,Bronzong,Clefable,Latias,Reuniclus,Reuniclus,44,lose,Whirlwind,None,None,None,None,None,None,None,Protect,None,None,None,Seismic Toss,Soft-Boiled,Thunder Wave,Knock Off,Draco Meteor,Roost,Thunder Wave,None,None,None,None,None,0,0
2165093482,SuperClever,1315,Latios,Keldeo,Landorus-Therian,Tyranitar,Volcarona,Starmie,Starmie,23,win,Psyshock,None,None,None,Scald,None,None,None,Stealth Rock,None,None,None,Ice Punch,Dragon Dance,Stone Edge,Fire Punch,None,None,None,None,Scald,Recover,Trick,None,1,0
2165168030,Shinjou Akane,1478,Dragonite,Jirachi,Magnezone,Garchomp,Latios,Excadrill,Latios,21,lose,Dragon Dance,Extreme Speed,Outrage,None,Icy Wind,None,None,None,Hidden Power,None,None,None,Outrage,None,None,None,Draco Meteor,None,None,None,Rapid Spin,Iron Head,None,None,0,0
2165258884,SuperClever,1315,Latios,Keldeo,Landorus-Therian,Tyranitar,Volcarona,Starmie,Starmie,23,win,Psyshock,None,None,None,Scald,None,None,None,Stealth Rock,None,None,None,Ice Punch,Dragon Dance,Stone Edge,Fire Punch,None,None,None,None,Scald,Recover,Trick,None,1,0
2165320845,LeftyPelikan,1418,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Celebi,36,win,Draco Meteor,None,None,None,Bullet Punch,U-turn,Superpower,None,U-turn,None,None,None,Thunder Wave,Leaf Storm,U-turn,Recover,Stealth Rock,Pursuit,None,None,Mach Punch,Drain Punch,Ice Punch,Hammer Arm,1,0
2165786072,24r4n,1324,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Garchomp,23,win,Stealth Rock,Swords Dance,Outrage,None,Psychic,Quiver Dance,None,None,Dragon Dance,Outrage,None,None,Mach Punch,Low Sweep,Bullet Seed,None,Thunderbolt,None,None,None,Bullet Punch,Swords Dance,None,None,0,0
2165903225,LeftyPelikan,1388,Latios,Scizor,Landorus-Therian,Celebi,Tyranitar,Conkeldurr,Landorus-Therian,22,win,Draco Meteor,Dragon Pulse,None,None,Bullet Punch,U-turn,None,None,Earthquake,Rock Slide,None,None,None,None,None,None,Crunch,Stealth Rock,None,None,Mach Punch,Drain Punch,None,None,1,0
2166082580,Crimsonbacon38,1306,Starmie,Dragonite,Garchomp,Metagross,Volcarona,Thundurus-Therian,Garchomp,27,lose,Rapid Spin,Ice Beam,Hydro Pump,None,Dragon Dance,Earthquake,Extreme Speed,Outrage,Stealth Rock,Earthquake,None,None,Zen Headbutt,None,None,None,Flamethrower,Quiver Dance,None,None,Hidden Power,None,None,None,0,0
